transaction_id,account_id,transaction_date,transaction_type,amount
T00005033,A0000914,2025-10-24,DEPOSIT,2831000.0
T00005034,A0000223,2026-08-31,WITHDRAWAL,3588000.0
T00005035,A0000722,2025-04-03,WITHDRAWAL,1094000.0
T00005036,A0000012,2025-11-17,TRANSFER,2622000.0
T00005037,A0001450,2025-03-27,TRANSFER,3278000.0
T00005038,A0000713,2025-05-16,DEPOSIT,1795000.0
T00005039,A0000254,2025-09-17,WITHDRAWAL,3511000.0
T00005040,A0000991,2025-08-22,DEPOSIT,3594000.0
T00005041,A0001470,2026-05-22,DEPOSIT,2014000.0
T00005042,A0001040,2025-01-05,TRANSFER,1954000.0
T00005043,A0001718,2026-01-16,WITHDRAWAL,23000.0
T00005044,A0000086,2025-04-01,TRANSFER,412000.0
T00005045,A0000456,2025-05-21,DEPOSIT,356000.0
T00005046,A0000126,2025-11-23,DEPOSIT,1417000.0
T00005047,A0000380,2026-03-20,DEPOSIT,313000.0
T00005048,A0000968,2026-06-16,TRANSFER,2181000.0
T00005049,A0000702,2026-02-22,DEPOSIT,528000.0
T00005050,A0001738,2026-08-05,TRANSFER,4564000.0
T00005051,A0001071,2025-12-31,TRANSFER,3654000.0
T00005052,A0000981,2025-03-04,TRANSFER,4903000.0
T00005053,A0001728,2025-04-01,WITHDRAWAL,4421000.0
T00005054,A0001646,2026-03-12,DEPOSIT,1039000.0
T00005055,A0000953,2025-03-04,DEPOSIT,3892000.0
T00005056,A0001710,2025-07-01,DEPOSIT,4283000.0
T00005057,A0001063,2026-07-08,DEPOSIT,4689000.0
T00005058,A0001723,2025-08-25,WITHDRAWAL,3963000.0
T00005059,A0001388,2025-10-19,WITHDRAWAL,4603000.0
T00005060,A0001013,2025-05-30,WITHDRAWAL,2874000.0
T00005061,A0001199,2025-10-31,DEPOSIT,1312000.0
T00005062,A0001222,2026-02-17,TRANSFER,4176000.0
T00005063,A0000499,2025-07-07,TRANSFER,3334000.0
T00005064,A0000973,2025-07-14,WITHDRAWAL,4840000.0
T00005065,A0001275,2025-12-07,WITHDRAWAL,3081000.0
T00005066,A0000479,2026-08-04,DEPOSIT,3608000.0
T00005067,A0001084,2026-05-14,TRANSFER,1762000.0
T00005068,A0000891,2026-07-22,TRANSFER,4574000.0
T00005069,A0001052,2025-07-28,TRANSFER,1221000.0
T00005070,A0000847,2026-06-02,WITHDRAWAL,1265000.0
T00005071,A0001787,2026-03-26,WITHDRAWAL,99000.0
T00005072,A0000610,2025-08-13,WITHDRAWAL,571000.0
T00005073,A0000801,2026-01-01,WITHDRAWAL,1570000.0
T00005074,A0000133,2025-04-17,DEPOSIT,4031000.0
T00005075,A0000534,2026-08-21,DEPOSIT,2764000.0
T00005076,A0001489,2026-06-07,DEPOSIT,361000.0
T00005077,A0001495,2026-02-23,TRANSFER,3450000.0
T00005078,A0001722,2026-07-20,TRANSFER,2167000.0
T00005079,A0001150,2025-04-26,WITHDRAWAL,4153000.0
T00005080,A0001153,2026-04-03,TRANSFER,4831000.0
T00005081,A0000295,2026-08-28,TRANSFER,3657000.0
T00005082,A0000723,2026-06-27,DEPOSIT,3213000.0
T00005083,A0000533,2026-05-06,DEPOSIT,1889000.0
T00005084,A0001468,2025-02-02,DEPOSIT,1789000.0
T00005085,A0001521,2025-09-11,DEPOSIT,379000.0
T00005086,A0001493,2025-03-19,TRANSFER,3073000.0
T00005087,A0000411,2025-07-20,DEPOSIT,1086000.0
T00005088,A0000024,2026-04-10,TRANSFER,1930000.0
T00005089,A0000433,2026-02-20,TRANSFER,3980000.0
T00005090,A0001615,2025-02-04,TRANSFER,131000.0
T00005091,A0000609,2025-12-11,TRANSFER,350000.0
T00005092,A0000017,2026-07-30,DEPOSIT,1888000.0
T00005093,A0000026,2025-10-30,TRANSFER,436000.0
T00005094,A0000051,2026-02-10,DEPOSIT,201000.0
T00005095,A0001671,2025-10-06,WITHDRAWAL,4049000.0
T00005096,A0000952,2025-07-23,WITHDRAWAL,3978000.0
T00005097,A0000060,2025-11-30,WITHDRAWAL,3650000.0
T00005098,A0001324,2025-12-26,TRANSFER,2529000.0
T00005099,A0000410,2026-02-17,TRANSFER,815000.0
T00005100,A0000131,2026-06-18,DEPOSIT,3851000.0
T00005101,A0000192,2026-07-29,WITHDRAWAL,1171000.0
T00005102,A0001207,2025-12-29,DEPOSIT,4301000.0
T00005103,A0000777,2026-08-15,DEPOSIT,557000.0
T00005104,A0000949,2025-01-13,WITHDRAWAL,2097000.0
T00005105,A0001266,2025-06-06,TRANSFER,4790000.0
T00005106,A0000835,2025-05-22,WITHDRAWAL,4951000.0
T00005107,A0001268,2025-10-07,DEPOSIT,2536000.0
T00005108,A0001482,2025-12-11,WITHDRAWAL,1058000.0
T00005109,A0001219,2026-03-24,WITHDRAWAL,4105000.0
T00005110,A0000886,2026-03-12,TRANSFER,3241000.0
T00005111,A0001355,2025-10-16,TRANSFER,2741000.0
T00005112,A0000976,2025-04-27,TRANSFER,4928000.0
T00005113,A0001760,2026-08-17,WITHDRAWAL,3053000.0
T00005114,A0001655,2025-12-05,WITHDRAWAL,3407000.0
T00005115,A0000646,2026-03-20,TRANSFER,4934000.0
T00005116,A0001173,2026-05-20,DEPOSIT,4534000.0
T00005117,A0000545,2025-10-20,WITHDRAWAL,1653000.0
T00005118,A0000339,2025-02-23,TRANSFER,160000.0
T00005119,A0000390,2025-05-19,TRANSFER,3518000.0
T00005120,A0001449,2026-07-25,DEPOSIT,4024000.0
T00005121,A0000866,2026-07-20,TRANSFER,1385000.0
T00005122,A0001007,2025-02-17,DEPOSIT,674000.0
T00005123,A0001172,2026-04-27,TRANSFER,3633000.0
T00005124,A0000498,2025-10-05,DEPOSIT,1290000.0
T00005125,A0000771,2025-09-17,WITHDRAWAL,586000.0
T00005126,A0001770,2026-08-27,WITHDRAWAL,3693000.0
T00005127,A0000715,2025-11-08,WITHDRAWAL,1856000.0
T00005128,A0000446,2026-02-25,WITHDRAWAL,2638000.0
T00005129,A0001000,2025-11-22,TRANSFER,568000.0
T00005130,A0000763,2025-10-31,DEPOSIT,3503000.0
T00005131,A0001284,2025-03-10,WITHDRAWAL,4914000.0
T00005132,A0000863,2025-01-05,DEPOSIT,1494000.0
T00005133,A0001346,2025-11-25,DEPOSIT,1598000.0
T00005134,A0001220,2025-05-26,WITHDRAWAL,2377000.0
T00005135,A0001667,2025-04-18,TRANSFER,4197000.0
T00005136,A0000715,2025-07-10,DEPOSIT,3998000.0
T00005137,A0000584,2026-03-30,WITHDRAWAL,4300000.0
T00005138,A0001174,2026-03-26,DEPOSIT,3702000.0
T00005139,A0000670,2025-08-20,DEPOSIT,4751000.0
T00005140,A0000717,2025-09-03,WITHDRAWAL,2394000.0
T00005141,A0000838,2025-10-14,WITHDRAWAL,718000.0
T00005142,A0001457,2025-10-19,WITHDRAWAL,1278000.0
T00005143,A0000548,2026-07-16,TRANSFER,2262000.0
T00005144,A0001325,2025-01-12,TRANSFER,2489000.0
T00005145,A0001300,2026-04-14,WITHDRAWAL,2189000.0
T00005146,A0000401,2025-10-09,TRANSFER,43000.0
T00005147,A0000388,2026-08-01,WITHDRAWAL,4840000.0
T00005148,A0000366,2026-02-03,WITHDRAWAL,154000.0
T00005149,A0000687,2026-07-09,DEPOSIT,3817000.0
T00005150,A0000957,2025-12-20,DEPOSIT,2414000.0
T00005151,A0001668,2025-07-27,WITHDRAWAL,3123000.0
T00005152,A0001504,2025-03-25,DEPOSIT,3411000.0
T00005153,A0000036,2025-09-24,TRANSFER,359000.0
T00005154,A0001421,2025-03-16,WITHDRAWAL,3853000.0
T00005155,A0001778,2025-11-23,DEPOSIT,2264000.0
T00005156,A0000514,2026-08-15,WITHDRAWAL,1987000.0
T00005157,A0000712,2025-04-11,DEPOSIT,1908000.0
T00005158,A0000229,2025-12-20,TRANSFER,288000.0
T00005159,A0001416,2026-01-21,WITHDRAWAL,2425000.0
T00005160,A0000736,2026-05-12,DEPOSIT,4480000.0
T00005161,A0000663,2026-03-08,WITHDRAWAL,3975000.0
T00005162,A0001500,2025-05-13,TRANSFER,4065000.0
T00005163,A0000600,2026-08-15,DEPOSIT,133000.0
T00005164,A0000010,2025-02-02,DEPOSIT,4417000.0
T00005165,A0000890,2025-08-11,TRANSFER,4640000.0
T00005166,A0001468,2025-07-17,WITHDRAWAL,912000.0
T00005167,A0000612,2026-06-28,WITHDRAWAL,1655000.0
T00005168,A0001672,2026-06-20,TRANSFER,2562000.0
T00005169,A0001151,2025-12-24,WITHDRAWAL,3928000.0
T00005170,A0000490,2025-04-10,WITHDRAWAL,2870000.0
T00005171,A0000362,2025-03-18,WITHDRAWAL,2897000.0
T00005172,A0001738,2025-12-19,DEPOSIT,573000.0
T00005173,A0000432,2025-08-23,DEPOSIT,3999000.0
T00005174,A0000099,2025-04-08,TRANSFER,524000.0
T00005175,A0001098,2025-12-13,TRANSFER,2801000.0
T00005176,A0000329,2025-05-27,TRANSFER,847000.0
T00005177,A0000013,2026-08-24,TRANSFER,4351000.0
T00005178,A0001717,2025-09-28,WITHDRAWAL,2069000.0
T00005179,A0001583,2025-04-15,WITHDRAWAL,688000.0
T00005180,A0000214,2025-01-26,TRANSFER,4409000.0
T00005181,A0000632,2026-01-14,WITHDRAWAL,3942000.0
T00005182,A0000111,2025-01-01,DEPOSIT,4491000.0
T00005183,A0001084,2025-01-29,WITHDRAWAL,985000.0
T00005184,A0000044,2026-07-01,TRANSFER,2630000.0
T00005185,A0000885,2025-04-29,TRANSFER,1059000.0
T00005186,A0000233,2025-07-17,DEPOSIT,888000.0
T00005187,A0000906,2025-03-23,WITHDRAWAL,4444000.0
T00005188,A0000803,2025-11-01,DEPOSIT,627000.0
T00005189,A0001603,2026-06-27,TRANSFER,2961000.0
T00005190,A0001367,2025-01-03,WITHDRAWAL,1270000.0
T00005191,A0001530,2026-06-04,DEPOSIT,1513000.0
T00005192,A0000989,2025-04-23,DEPOSIT,4132000.0
T00005193,A0000350,2025-03-18,WITHDRAWAL,1117000.0
T00005194,A0000262,2026-04-05,TRANSFER,4176000.0
T00005195,A0000802,2026-01-21,DEPOSIT,1348000.0
T00005196,A0000754,2025-02-27,TRANSFER,2168000.0
T00005197,A0000736,2025-08-05,WITHDRAWAL,4524000.0
T00005198,A0000626,2025-06-10,WITHDRAWAL,4514000.0
T00005199,A0000039,2026-08-11,WITHDRAWAL,3596000.0
T00005200,A0000921,2025-01-15,WITHDRAWAL,1233000.0
T00005201,A0001766,2025-10-24,DEPOSIT,409000.0
T00005202,A0001560,2025-12-08,WITHDRAWAL,3339000.0
T00005203,A0001262,2026-02-16,TRANSFER,3532000.0
T00005204,A0000127,2025-12-24,TRANSFER,2738000.0
T00005205,A0001319,2025-05-01,DEPOSIT,4062000.0
T00005206,A0000240,2026-06-08,TRANSFER,3981000.0
T00005207,A0000349,2025-05-11,WITHDRAWAL,1455000.0
T00005208,A0001754,2026-05-19,DEPOSIT,2606000.0
T00005209,A0001529,2026-01-17,DEPOSIT,1292000.0
T00005210,A0000968,2025-01-05,DEPOSIT,602000.0
T00005211,A0000769,2025-06-30,TRANSFER,2969000.0
T00005212,A0000451,2025-11-28,TRANSFER,4154000.0
T00005213,A0000717,2026-05-29,DEPOSIT,4472000.0
T00005214,A0001605,2025-02-04,TRANSFER,67000.0
T00005215,A0000225,2025-06-20,TRANSFER,2358000.0
T00005216,A0001418,2025-02-09,DEPOSIT,4725000.0
T00005217,A0000337,2025-06-18,DEPOSIT,4811000.0
T00005218,A0001281,2026-05-07,WITHDRAWAL,2258000.0
T00005219,A0001042,2026-01-04,DEPOSIT,4070000.0
T00005220,A0000244,2026-08-17,TRANSFER,2959000.0
T00005221,A0001112,2025-09-12,WITHDRAWAL,3043000.0
T00005222,A0000089,2025-05-20,WITHDRAWAL,1712000.0
T00005223,A0001478,2026-03-06,DEPOSIT,3841000.0
T00005224,A0000543,2025-07-22,WITHDRAWAL,3454000.0
T00005225,A0001001,2025-02-27,TRANSFER,3589000.0
T00005226,A0000212,2025-09-22,DEPOSIT,1347000.0
T00005227,A0000727,2025-04-01,DEPOSIT,4774000.0
T00005228,A0001248,2025-08-28,DEPOSIT,1118000.0
T00005229,A0001364,2026-06-10,DEPOSIT,4797000.0
T00005230,A0000489,2025-09-30,TRANSFER,566000.0
T00005231,A0001276,2025-11-15,WITHDRAWAL,4966000.0
T00005232,A0001572,2025-12-31,TRANSFER,1184000.0
T00005233,A0001187,2026-06-29,WITHDRAWAL,2841000.0
T00005234,A0001092,2026-08-15,WITHDRAWAL,1668000.0
T00005235,A0000940,2025-06-18,DEPOSIT,2422000.0
T00005236,A0000344,2025-05-23,WITHDRAWAL,1237000.0
T00005237,A0000308,2025-03-16,DEPOSIT,4778000.0
T00005238,A0000457,2025-08-18,WITHDRAWAL,4725000.0
T00005239,A0001685,2025-03-03,WITHDRAWAL,2064000.0
T00005240,A0001193,2025-02-24,DEPOSIT,4586000.0
T00005241,A0000709,2025-05-02,TRANSFER,1235000.0
T00005242,A0000961,2025-03-12,TRANSFER,2235000.0
T00005243,A0000851,2025-11-03,TRANSFER,175000.0
T00005244,A0000123,2025-09-25,TRANSFER,636000.0
T00005245,A0001418,2025-10-27,WITHDRAWAL,3635000.0
T00005246,A0000803,2025-02-25,TRANSFER,1657000.0
T00005247,A0000839,2025-01-16,WITHDRAWAL,4404000.0
T00005248,A0000251,2025-10-05,WITHDRAWAL,3077000.0
T00005249,A0000053,2025-11-02,TRANSFER,3516000.0
T00005250,A0001048,2025-12-08,WITHDRAWAL,2386000.0
T00005251,A0001055,2026-01-13,WITHDRAWAL,2959000.0
T00005252,A0000047,2025-08-09,TRANSFER,1259000.0
T00005253,A0001066,2025-03-27,WITHDRAWAL,987000.0
T00005254,A0000594,2025-07-18,DEPOSIT,2314000.0
T00005255,A0001604,2025-05-19,TRANSFER,4813000.0
T00005256,A0000150,2025-02-28,WITHDRAWAL,1513000.0
T00005257,A0000290,2025-08-20,WITHDRAWAL,2785000.0
T00005258,A0000640,2025-12-30,WITHDRAWAL,562000.0
T00005259,A0000861,2026-05-14,WITHDRAWAL,1930000.0
T00005260,A0000145,2026-01-26,WITHDRAWAL,1956000.0
T00005261,A0001434,2025-07-04,DEPOSIT,3447000.0
T00005262,A0000772,2025-09-13,TRANSFER,676000.0
T00005263,A0000638,2025-07-01,TRANSFER,1512000.0
T00005264,A0000676,2025-12-04,TRANSFER,4257000.0
T00005265,A0000423,2025-11-23,DEPOSIT,3209000.0
T00005266,A0001730,2025-09-01,DEPOSIT,3229000.0
T00005267,A0001670,2026-08-10,TRANSFER,4231000.0
T00005268,A0001759,2026-06-30,DEPOSIT,3845000.0
T00005269,A0000150,2026-07-31,TRANSFER,1740000.0
T00005270,A0000869,2025-09-20,TRANSFER,4261000.0
T00005271,A0000611,2025-05-03,DEPOSIT,236000.0
T00005272,A0001473,2026-06-25,TRANSFER,1270000.0
T00005273,A0001140,2025-05-02,WITHDRAWAL,922000.0
T00005274,A0001767,2025-02-17,DEPOSIT,2618000.0
T00005275,A0001235,2025-01-09,TRANSFER,3148000.0
T00005276,A0000249,2025-09-01,DEPOSIT,4884000.0
T00005277,A0001638,2025-04-16,TRANSFER,2389000.0
T00005278,A0000870,2025-05-17,DEPOSIT,3340000.0
T00005279,A0001390,2026-07-25,WITHDRAWAL,289000.0
T00005280,A0001737,2025-12-10,TRANSFER,2218000.0
T00005281,A0000647,2026-03-31,DEPOSIT,3212000.0
T00005282,A0001285,2025-12-09,DEPOSIT,3361000.0
T00005283,A0001403,2025-11-06,DEPOSIT,3106000.0
T00005284,A0001700,2025-10-15,TRANSFER,4628000.0
T00005285,A0001639,2026-03-31,TRANSFER,60000.0
T00005286,A0000693,2026-01-12,WITHDRAWAL,2457000.0
T00005287,A0000246,2025-08-15,TRANSFER,3912000.0
T00005288,A0000275,2025-08-12,TRANSFER,1968000.0
T00005289,A0001336,2026-05-05,WITHDRAWAL,1531000.0
T00005290,A0001326,2026-05-09,WITHDRAWAL,4194000.0
T00005291,A0000795,2025-03-10,TRANSFER,2917000.0
T00005292,A0000722,2026-03-10,TRANSFER,4258000.0
T00005293,A0001646,2025-07-27,WITHDRAWAL,3086000.0
T00005294,A0001711,2026-03-30,TRANSFER,4458000.0
T00005295,A0000538,2025-03-30,TRANSFER,2729000.0
T00005296,A0000170,2025-10-16,WITHDRAWAL,158000.0
T00005297,A0001049,2026-06-05,TRANSFER,1955000.0
T00005298,A0001764,2026-07-18,DEPOSIT,3723000.0
T00005299,A0001421,2026-04-20,TRANSFER,4853000.0
T00005300,A0001675,2025-01-15,TRANSFER,1489000.0
T00005301,A0001075,2026-02-28,WITHDRAWAL,3216000.0
T00005302,A0000569,2026-01-27,DEPOSIT,2872000.0
T00005303,A0000322,2025-06-06,TRANSFER,413000.0
T00005304,A0000817,2025-10-20,TRANSFER,4351000.0
T00005305,A0000096,2026-08-11,DEPOSIT,4933000.0
T00005306,A0001159,2025-04-11,TRANSFER,2761000.0
T00005307,A0001246,2025-12-30,WITHDRAWAL,4417000.0
T00005308,A0001371,2026-06-21,TRANSFER,670000.0
T00005309,A0000815,2026-03-07,WITHDRAWAL,26000.0
T00005310,A0001075,2025-11-25,WITHDRAWAL,3469000.0
T00005311,A0001191,2025-03-05,DEPOSIT,3851000.0
T00005312,A0000225,2026-08-02,TRANSFER,227000.0
T00005313,A0001162,2025-09-23,DEPOSIT,1687000.0
T00005314,A0001662,2025-02-17,TRANSFER,3720000.0
T00005315,A0001530,2026-02-05,DEPOSIT,3039000.0
T00005316,A0001776,2026-02-02,TRANSFER,779000.0
T00005317,A0000310,2025-01-25,DEPOSIT,391000.0
T00005318,A0000950,2026-04-28,DEPOSIT,691000.0
T00005319,A0000211,2025-07-27,TRANSFER,3533000.0
T00005320,A0000815,2026-07-27,TRANSFER,2844000.0
T00005321,A0000009,2025-10-29,TRANSFER,4345000.0
T00005322,A0001588,2026-06-27,DEPOSIT,4848000.0
T00005323,A0000609,2025-04-10,DEPOSIT,3630000.0
T00005324,A0000566,2025-01-02,TRANSFER,2425000.0
T00005325,A0001440,2025-08-09,DEPOSIT,4258000.0
T00005326,A0001126,2025-07-28,WITHDRAWAL,4874000.0
T00005327,A0000497,2026-08-11,DEPOSIT,3624000.0
T00005328,A0000365,2026-06-17,WITHDRAWAL,1479000.0
T00005329,A0001325,2025-01-13,DEPOSIT,1988000.0
T00005330,A0001699,2025-12-07,TRANSFER,2927000.0
T00005331,A0000957,2026-03-08,TRANSFER,1544000.0
T00005332,A0001534,2026-01-11,TRANSFER,1576000.0
T00005333,A0001396,2026-07-26,TRANSFER,4076000.0
T00005334,A0000363,2025-04-25,TRANSFER,179000.0
T00005335,A0001373,2025-06-28,TRANSFER,4982000.0
T00005336,A0001186,2025-08-20,TRANSFER,3759000.0
T00005337,A0001704,2025-09-01,TRANSFER,3043000.0
T00005338,A0001392,2026-03-20,WITHDRAWAL,418000.0
T00005339,A0000914,2026-01-28,DEPOSIT,609000.0
T00005340,A0000392,2026-03-02,WITHDRAWAL,178000.0
T00005341,A0001265,2026-01-21,WITHDRAWAL,1450000.0
T00005342,A0001555,2025-12-07,WITHDRAWAL,1699000.0
T00005343,A0001482,2025-05-07,WITHDRAWAL,1581000.0
T00005344,A0001434,2025-08-26,WITHDRAWAL,446000.0
T00005345,A0000711,2026-03-18,TRANSFER,2054000.0
T00005346,A0000514,2025-06-15,TRANSFER,4710000.0
T00005347,A0001390,2025-04-20,TRANSFER,796000.0
T00005348,A0001716,2025-04-13,DEPOSIT,1072000.0
T00005349,A0000189,2025-12-06,WITHDRAWAL,2870000.0
T00005350,A0000256,2025-02-02,DEPOSIT,1716000.0
T00005351,A0000033,2026-03-07,WITHDRAWAL,3539000.0
T00005352,A0001051,2025-11-23,DEPOSIT,4801000.0
T00005353,A0000075,2026-04-08,TRANSFER,878000.0
T00005354,A0001671,2025-01-22,DEPOSIT,1147000.0
T00005355,A0001301,2025-04-08,TRANSFER,4342000.0
T00005356,A0000426,2025-05-14,DEPOSIT,1231000.0
T00005357,A0000439,2026-01-24,TRANSFER,4080000.0
T00005358,A0000118,2025-08-31,TRANSFER,3125000.0
T00005359,A0000947,2026-06-28,DEPOSIT,4344000.0
T00005360,A0000263,2025-10-08,DEPOSIT,1467000.0
T00005361,A0000080,2025-01-18,WITHDRAWAL,2632000.0
T00005362,A0001244,2025-10-28,TRANSFER,3148000.0
T00005363,A0000943,2025-01-19,TRANSFER,2734000.0
T00005364,A0001325,2025-08-28,DEPOSIT,4169000.0
T00005365,A0000518,2025-09-13,TRANSFER,3324000.0
T00005366,A0001765,2026-02-12,WITHDRAWAL,615000.0
T00005367,A0001196,2026-08-21,DEPOSIT,4760000.0
T00005368,A0000257,2025-09-04,TRANSFER,4388000.0
T00005369,A0000681,2026-07-01,TRANSFER,1216000.0
T00005370,A0000514,2026-08-24,WITHDRAWAL,4195000.0
T00005371,A0000600,2025-08-20,WITHDRAWAL,374000.0
T00005372,A0000274,2025-06-18,WITHDRAWAL,3086000.0
T00005373,A0000718,2025-02-27,WITHDRAWAL,955000.0
T00005374,A0001173,2026-04-16,DEPOSIT,4911000.0
T00005375,A0000772,2025-04-13,WITHDRAWAL,2902000.0
T00005376,A0001037,2026-08-31,TRANSFER,3910000.0
T00005377,A0001625,2025-02-18,DEPOSIT,878000.0
T00005378,A0000368,2025-08-31,WITHDRAWAL,2585000.0
T00005379,A0000225,2025-10-07,DEPOSIT,3547000.0
T00005380,A0000380,2026-06-08,WITHDRAWAL,2392000.0
T00005381,A0000485,2026-01-25,WITHDRAWAL,3722000.0
T00005382,A0001046,2025-09-05,DEPOSIT,519000.0
T00005383,A0001689,2026-07-07,TRANSFER,3089000.0
T00005384,A0001372,2025-05-05,WITHDRAWAL,3698000.0
T00005385,A0001241,2025-08-31,DEPOSIT,848000.0
T00005386,A0000400,2025-07-03,WITHDRAWAL,57000.0
T00005387,A0000239,2025-04-16,TRANSFER,4345000.0
T00005388,A0000553,2026-06-10,WITHDRAWAL,3787000.0
T00005389,A0000636,2025-02-02,TRANSFER,1160000.0
T00005390,A0000910,2025-07-07,DEPOSIT,3028000.0
T00005391,A0000602,2025-12-26,WITHDRAWAL,2841000.0
T00005392,A0000129,2026-01-22,TRANSFER,1377000.0
T00005393,A0001149,2025-11-06,DEPOSIT,187000.0
T00005394,A0000806,2026-02-15,TRANSFER,798000.0
T00005395,A0000594,2026-08-16,WITHDRAWAL,2527000.0
T00005396,A0001075,2026-05-29,TRANSFER,106000.0
T00005397,A0001745,2026-02-06,WITHDRAWAL,183000.0
T00005398,A0001269,2025-12-18,TRANSFER,1145000.0
T00005399,A0000603,2025-01-17,WITHDRAWAL,327000.0
T00005400,A0000191,2025-07-10,WITHDRAWAL,1955000.0
T00005401,A0001736,2025-01-14,WITHDRAWAL,2082000.0
T00005402,A0001348,2026-02-10,WITHDRAWAL,1939000.0
T00005403,A0000769,2025-01-05,DEPOSIT,2286000.0
T00005404,A0000879,2026-05-30,TRANSFER,4400000.0
T00005405,A0000286,2026-03-16,WITHDRAWAL,2023000.0
T00005406,A0001358,2025-11-09,WITHDRAWAL,2292000.0
T00005407,A0001349,2025-12-07,DEPOSIT,3170000.0
T00005408,A0001287,2026-08-01,TRANSFER,3152000.0
T00005409,A0001713,2025-02-09,DEPOSIT,4280000.0
T00005410,A0001787,2026-02-10,DEPOSIT,3371000.0
T00005411,A0000813,2025-10-28,TRANSFER,4793000.0
T00005412,A0000759,2025-06-26,DEPOSIT,270000.0
T00005413,A0001378,2026-08-14,TRANSFER,2966000.0
T00005414,A0001176,2025-06-26,DEPOSIT,4947000.0
T00005415,A0000366,2025-05-26,WITHDRAWAL,4799000.0
T00005416,A0001552,2026-08-29,TRANSFER,1498000.0
T00005417,A0000536,2026-01-16,TRANSFER,4602000.0
T00005418,A0000783,2026-08-03,DEPOSIT,3396000.0
T00005419,A0001247,2026-01-03,TRANSFER,3316000.0
T00005420,A0001420,2025-07-13,WITHDRAWAL,2696000.0
T00005421,A0000370,2025-05-26,DEPOSIT,4548000.0
T00005422,A0000450,2026-06-28,WITHDRAWAL,211000.0
T00005423,A0001652,2026-01-06,WITHDRAWAL,3513000.0
T00005424,A0000290,2025-03-13,WITHDRAWAL,1153000.0
T00005425,A0000582,2025-06-07,DEPOSIT,2545000.0
T00005426,A0000608,2026-07-21,TRANSFER,3566000.0
T00005427,A0000582,2026-06-12,DEPOSIT,1499000.0
T00005428,A0001582,2025-09-23,TRANSFER,742000.0
T00005429,A0001644,2025-12-03,WITHDRAWAL,1869000.0
T00005430,A0000372,2026-05-31,WITHDRAWAL,3671000.0
T00005431,A0001270,2025-08-30,DEPOSIT,3922000.0
T00005432,A0000918,2025-07-24,DEPOSIT,2888000.0
T00005433,A0000004,2026-06-08,DEPOSIT,4305000.0
T00005434,A0000566,2025-01-04,WITHDRAWAL,4947000.0
T00005435,A0000021,2025-06-17,TRANSFER,1406000.0
T00005436,A0000025,2026-07-04,TRANSFER,3692000.0
T00005437,A0000678,2026-07-29,TRANSFER,848000.0
T00005438,A0001140,2025-11-29,TRANSFER,3059000.0
T00005439,A0000030,2025-02-28,DEPOSIT,1690000.0
T00005440,A0001051,2025-12-05,DEPOSIT,1149000.0
T00005441,A0000805,2026-06-27,WITHDRAWAL,4834000.0
T00005442,A0001268,2025-03-08,TRANSFER,975000.0
T00005443,A0000794,2025-07-13,DEPOSIT,4374000.0
T00005444,A0001146,2026-02-28,WITHDRAWAL,1111000.0
T00005445,A0001231,2026-04-19,WITHDRAWAL,1855000.0
T00005446,A0000368,2026-08-24,WITHDRAWAL,3672000.0
T00005447,A0001317,2026-07-15,WITHDRAWAL,2128000.0
T00005448,A0000165,2025-08-30,TRANSFER,2186000.0
T00005449,A0000913,2025-08-17,TRANSFER,264000.0
T00005450,A0000222,2026-04-09,DEPOSIT,3058000.0
T00005451,A0000311,2025-07-07,TRANSFER,2152000.0
T00005452,A0000169,2025-02-08,TRANSFER,3892000.0
T00005453,A0001051,2025-06-23,DEPOSIT,282000.0
T00005454,A0000887,2025-11-08,DEPOSIT,4613000.0
T00005455,A0000562,2025-11-30,DEPOSIT,4012000.0
T00005456,A0000575,2026-07-19,DEPOSIT,682000.0
T00005457,A0000375,2025-09-12,TRANSFER,386000.0
T00005458,A0001005,2026-06-22,TRANSFER,4237000.0
T00005459,A0001341,2025-12-29,DEPOSIT,834000.0
T00005460,A0001034,2025-11-14,WITHDRAWAL,1211000.0
T00005461,A0000116,2025-04-12,WITHDRAWAL,1666000.0
T00005462,A0000042,2025-12-29,TRANSFER,3561000.0
T00005463,A0001418,2026-04-07,DEPOSIT,2118000.0
T00005464,A0000435,2025-02-20,TRANSFER,1796000.0
T00005465,A0000735,2025-05-31,WITHDRAWAL,3423000.0
T00005466,A0001609,2025-09-21,TRANSFER,2695000.0
T00005467,A0001556,2026-08-28,WITHDRAWAL,4389000.0
T00005468,A0000742,2026-05-25,WITHDRAWAL,4680000.0
T00005469,A0001176,2025-07-27,TRANSFER,340000.0
T00005470,A0000344,2026-06-16,DEPOSIT,4735000.0
T00005471,A0000610,2026-04-01,WITHDRAWAL,3004000.0
T00005472,A0000327,2025-10-25,DEPOSIT,1513000.0
T00005473,A0001085,2026-03-14,DEPOSIT,2465000.0
T00005474,A0001160,2025-06-10,WITHDRAWAL,1704000.0
T00005475,A0001621,2026-06-14,DEPOSIT,156000.0
T00005476,A0001654,2026-05-11,TRANSFER,1744000.0
T00005477,A0001343,2026-02-27,TRANSFER,3347000.0
T00005478,A0001086,2026-07-13,TRANSFER,2990000.0
T00005479,A0001700,2026-04-13,DEPOSIT,563000.0
T00005480,A0001467,2025-03-02,TRANSFER,3077000.0
T00005481,A0001185,2025-06-20,DEPOSIT,1939000.0
